date,nav,return,cash,market_value,opening_nav,buy_notional,sell_notional,cost,cumulative_cost,turnover,holdings_count,max_weight,stale_holdings,blocked_orders,rebalance,written_down_holdings,gross_attribution_nav
2025-01-02,989444.565597,-0.0105554344027,577961.840123,411482.725474,1000000,421616.543334,0,421.616543334,421.616543334,0.421616543334,50,0.0146547826204,0,0,True,0,989866.182141
2025-01-03,984205.801469,-0.00529465147446,577961.840123,406243.961346,989996.809713,0,0,0,421.616543334,0,50,0.014732787596,0,0,False,0,984627.418013
2025-01-06,987253.484484,0.00309659119044,577961.840123,409291.644361,983912.339542,0,0,0,421.616543334,0,50,0.0148152080875,0,0,False,0,987675.101027
2025-01-07,987024.080694,-0.000232365642366,577961.840123,409062.240571,986984.268536,0,0,0,421.616543334,0,50,0.0147120424298,0,0,False,0,987445.697237
2025-01-08,984849.392587,-0.00220327765996,577961.840123,406887.552464,985890.408252,0,0,0,421.616543334,0,50,0.0146590531917,0,0,False,0,985271.00913
2025-01-09,981223.653212,-0.00368151658738,577961.840123,403261.813089,982946.211529,0,0,0,421.616543334,0,50,0.0144987417279,0,0,False,0,981645.269755
2025-01-10,974166.562238,-0.00719213295626,577961.840123,396204.722115,980773.251952,0,0,0,421.616543334,0,50,0.0144741547163,0,0,False,0,974588.178781
2025-01-13,973542.464742,-0.000640647627134,577961.840123,395580.624619,971665.304384,0,0,0,421.616543334,0,50,0.0143969652339,0,0,False,0,973964.081285
2025-01-14,984340.086443,0.0110910639162,577961.840123,406378.24632,974319.81508,0,0,0,421.616543334,0,50,0.0146024980977,0,0,False,0,984761.702986
2025-01-15,982295.818848,-0.00207678994627,577961.840123,404333.978725,983298.947533,0,0,0,421.616543334,0,50,0.0145900386661,0,0,False,0,982717.435391
2025-01-16,984935.390894,0.00268714576102,577961.840123,406973.550771,983557.019723,0,0,0,421.616543334,0,50,0.0146577732563,0,0,False,0,985357.007437
2025-01-17,988493.839925,0.00361287558978,577961.840123,410531.999802,983662.385692,0,0,0,421.616543334,0,50,0.0149030685534,0,0,False,0,988915.456468
2025-01-20,988178.932322,-0.000318573156536,577961.840123,410217.092199,989364.151838,0,0,0,421.616543334,0,50,0.0150568959618,0,0,False,0,988600.548865
2025-01-21,986498.385922,-0.00170064989763,577961.840123,408536.545799,989403.328399,0,0,0,421.616543334,0,50,0.0151038792551,0,0,False,0,986920.002465
2025-01-22,984791.584758,-0.00173016113227,577961.840123,406829.744635,985537.183929,0,0,0,421.616543334,0,50,0.0152189575741,0,0,False,0,985213.201301
2025-01-23,985576.613601,0.000797152266315,577961.840123,407614.773478,987696.084834,0,0,0,421.616543334,0,50,0.0151624358913,0,0,False,0,985998.230145
2025-01-24,989698.515859,0.00418222409185,577961.840123,411736.675736,984959.298102,0,0,0,421.616543334,0,50,0.0151435018923,0,0,False,0,990120.132402
2025-01-27,990518.10425,0.000828119248525,577961.840123,412556.264127,990717.452097,0,0,0,421.616543334,0,50,0.015241416692,0,0,False,0,990939.720794
2025-02-05,984776.917361,-0.00579614533528,577961.840123,406815.077238,992353.304336,0,0,0,421.616543334,0,50,0.0150636597367,0,0,False,0,985198.533904
2025-02-06,988924.200413,0.00421139344301,577961.840123,410962.36029,984196.637745,0,0,0,421.616543334,0,50,0.0150889852321,0,0,False,0,989345.816957
2025-02-07,993613.124873,0.00474143969595,389044.826371,604568.298503,988624.662247,251713.35842,63142.7721851,346.427516698,768.044060032,0.318478936071,50,0.0178777322612,0,0,True,0,994381.168933
2025-02-10,994694.641136,0.00108846817332,389044.826371,605649.814766,994044.724758,0,0,0,768.044060032,0,50,0.017952285098,0,0,False,0,995462.685197
2025-02-11,994380.655555,-0.000315660272597,389044.826371,605335.829184,995177.363341,0,0,0,768.044060032,0,50,0.0178325927771,0,0,False,0,995148.699615
2025-02-12,995057.362203,0.000680530784916,389044.826371,606012.535832,993402.082089,0,0,0,768.044060032,0,50,0.017789146482,0,0,False,0,995825.406263
2025-02-13,992411.388292,-0.00265911696305,389044.826371,603366.561921,995010.130091,0,0,0,768.044060032,0,50,0.0181791102426,0,0,False,0,993179.432352
2025-02-14,994205.315294,0.00180764451423,389044.826371,605160.488923,991945.918361,0,0,0,768.044060032,0,50,0.0190196598982,0,0,False,0,994973.359354
2025-02-17,991211.070957,-0.0030116961667,389044.826371,602166.244586,994790.036513,0,0,0,768.044060032,0,50,0.0183227896951,0,0,False,0,991979.115017
2025-02-18,983703.645822,-0.00757399241631,389044.826371,594658.819452,991147.195322,0,0,0,768.044060032,0,50,0.0185116629983,0,0,False,0,984471.689882
2025-02-19,986329.511082,0.0026693661962,389044.826371,597284.684711,983338.480876,0,0,0,768.044060032,0,50,0.0184134731776,0,0,False,0,987097.555142
2025-02-20,984770.082429,-0.00158104227368,389044.826371,595725.256058,985580.314166,0,0,0,768.044060032,0,50,0.0183446629307,0,0,False,0,985538.126489
2025-02-21,987659.100799,0.00293369835454,389044.826371,598614.274428,985575.462132,0,0,0,768.044060032,0,50,0.0184619465963,0,0,False,0,988427.144859
2025-02-24,993340.333318,0.00575222008687,389044.826371,604295.506947,989864.657494,0,0,0,768.044060032,0,50,0.0185506039538,0,0,False,0,994108.377378
2025-02-25,988303.659438,-0.0050704413291,389044.826371,599258.833067,990005.876802,0,0,0,768.044060032,0,50,0.0183766920451,0,0,False,0,989071.703498
2025-02-26,998566.614251,0.010384414461,389044.826371,609521.78788,988621.896465,0,0,0,768.044060032,0,50,0.018381052676,0,0,False,0,999334.658311
2025-02-27,1000290.53755,0.0017263978894,389044.826371,611245.711175,999938.695411,0,0,0,768.044060032,0,50,0.0187110571608,0,0,False,0,1001058.58161
2025-02-28,990000.684685,-0.0102868641407,389044.826371,600955.858314,1000546.40381,0,0,0,768.044060032,0,50,0.0188080846238,0,0,False,0,990768.728745
2025-03-03,989896.027858,-0.00010571389352,389044.826371,600851.201487,991012.733525,0,0,0,768.044060032,0,50,0.0191999191847,0,0,False,0,990664.071918
2025-03-04,994212.928446,0.00436096364301,389044.826371,605168.102075,987756.359023,0,0,0,768.044060032,0,50,0.0187769184107,0,0,False,0,994980.972506
2025-03-05,996571.74311,0.00237254475026,389044.826371,607526.916739,994244.432233,0,0,0,768.044060032,0,50,0.0186114639571,0,0,False,0,997339.78717
2025-03-06,1005765.32575,0.00922520903081,389044.826371,616720.499384,999257.895863,0,0,0,768.044060032,0,50,0.0185132815562,0,0,False,0,1006533.36981
2025-03-07,1006482.9758,0.000713536277776,237899.964192,768583.01161,1004752.94305,328804.208539,178255.533869,596.187509342,1364.23156937,0.504661116861,50,0.0330609889497,0,0,True,0,1007847.20737
2025-03-10,1009126.24707,0.00262624538722,237899.964192,771226.282882,1007102.0533,0,0,0,1364.23156937,0,50,0.03291724212,0,0,False,0,1010490.47864
2025-03-11,1013447.55739,0.0042822296279,237899.964192,775547.593196,1004530.23148,0,0,0,1364.23156937,0,50,0.0328337882888,0,0,False,0,1014811.78896
2025-03-12,1015747.97847,0.00226989651404,237899.964192,777848.014273,1014839.99409,0,0,0,1364.23156937,0,50,0.0328729786541,0,0,False,0,1017112.21003
2025-03-13,1016357.52023,0.000600091538132,237899.964192,778457.55604,1015604.56423,0,0,0,1364.23156937,0,50,0.0329667464647,0,0,False,0,1017721.7518
2025-03-14,1027995.03162,0.0114502142739,237899.964192,790095.067426,1016397.21709,0,0,0,1364.23156937,0,50,0.0330423357448,0,0,False,0,1029359.26319
2025-03-17,1029917.79027,0.00187039683097,237899.964192,792017.826075,1030913.50009,0,0,0,1364.23156937,0,50,0.033148631775,0,0,False,0,1031282.02184
2025-03-18,1030834.8525,0.000890422755222,237899.964192,792934.888311,1031243.19095,0,0,0,1364.23156937,0,50,0.0330072527452,0,0,False,0,1032199.08407
2025-03-19,1027597.21376,-0.00314079285745,237899.964192,789697.249569,1029536.47281,0,0,0,1364.23156937,0,50,0.033279610597,0,0,False,0,1028961.44533
2025-03-20,1025345.4742,-0.00219126670323,237899.964192,787445.510011,1027783.48015,0,0,0,1364.23156937,0,50,0.0332402072366,0,0,False,0,1026709.70577
2025-03-21,1021355.05048,-0.00389178459417,237899.964192,783455.08629,1026756.40845,0,0,0,1364.23156937,0,50,0.0332006851351,0,0,False,0,1022719.28205
2025-03-24,1022720.99416,0.0013373837768,237899.964192,784821.029965,1021805.56584,0,0,0,1364.23156937,0,50,0.0333818957302,0,0,False,0,1024085.22573
2025-03-25,1027695.71467,0.00486420102669,237899.964192,789795.750475,1022606.18353,0,0,0,1364.23156937,0,50,0.0332764208671,0,0,False,0,1029059.94624
2025-03-26,1028260.62623,0.00054968757326,237899.964192,790360.662039,1027709.87376,0,0,0,1364.23156937,0,50,0.0331459701774,0,0,False,0,1029624.8578
2025-03-27,1027246.80128,-0.000985961071883,237899.964192,789346.837089,1027555.36348,0,0,0,1364.23156937,0,50,0.0331786830673,0,0,False,0,1028611.03285
2025-03-28,1019563.05725,-0.00747993960595,237899.964192,781663.093055,1026769.68112,0,0,0,1364.23156937,0,50,0.0332024759677,0,0,False,0,1020927.28882
2025-03-31,1009584.00897,-0.00978757342079,237899.964192,771684.044775,1016945.47477,0,0,0,1364.23156937,0,50,0.0336449039178,0,0,False,0,1010948.24054
2025-04-01,1015898.38776,0.00625443622351,237899.964192,777998.423572,1011012.61556,0,0,0,1364.23156937,0,50,0.0333790149199,0,0,False,0,1017262.61933
