date,assets_total,factor_count,factor_coverage,valid_pairs,ic,rank_ic,factor_mean,factor_std,factor_min,factor_max
2023-01-03,1000,904,0.904,904,0.04352734807823554,0.049999384781841856,0.0,0.9999999999999996,-3.3597738830924073,5.591671925908805
2023-01-04,1000,905,0.905,905,0.017289602260575885,0.014485537285999332,-2.355390284287625e-17,1.0,-3.3750796548206288,5.544686746871501
2023-01-05,1000,906,0.906,906,0.03146140357027388,0.03905499733636201,7.842635052539737e-18,0.9999999999999993,-3.362721307859284,5.55274140453752
2023-01-06,1000,906,0.906,905,0.0577937185685183,0.07862446540430713,0.0,0.999999999999999,-3.330234225903755,5.518670669382472
2023-01-09,1000,905,0.905,905,0.0679680512839067,0.0835272179313718,-7.851300947625417e-18,0.9999999999999988,-3.3486639434028977,4.185248241007511
2023-01-10,1000,905,0.905,905,0.10040271471139746,0.12923494530014557,-1.1776951421438125e-17,0.9999999999999999,-3.3688774217818276,4.240427995570014
2023-01-11,1000,903,0.903,902,0.10057813432357592,0.12359914101723637,-3.1474761273980073e-17,1.0000000000000002,-3.4065715518193507,4.250030197176928
2023-01-12,1000,902,0.902,902,0.13170652128194932,0.15850326539416618,7.87741392195233e-18,1.0000000000000004,-3.346316653554709,4.222170694508232
2023-01-13,1000,902,0.902,902,0.1428040941969115,0.18533182395407002,0.0,1.0000000000000002,-3.389210371494575,4.208536936584813
2023-01-16,1000,905,0.905,905,0.15414772887153808,0.20394942806805946,1.5702601895250834e-17,1.0000000000000004,-3.485680607246774,4.29954695953043
2023-01-17,1000,906,0.906,906,0.17968264124280972,0.23541303605567865,7.842635052539737e-18,1.0000000000000002,-3.4714130925217734,4.339147813798331
2023-01-18,1000,909,0.909,909,0.1683397759561834,0.22529941191260047,6.253401414830364e-17,0.9999999999999994,-3.46154668877616,4.312035546135622
2023-01-19,1000,907,0.907,907,0.17124763112183758,0.21735789421212187,0.0,1.0,-3.4384627858526655,4.2909563700900675
2023-01-20,1000,912,0.912,912,0.17482965917630613,0.22950575530575595,-3.895519384649672e-18,1.000000000000001,-3.493333285254943,4.2752782349383
2023-01-30,1000,913,0.913,913,0.18167945640422203,0.23877126339601554,-7.782505320483025e-18,1.0,-3.491038332533445,4.261400561036397
2023-01-31,1000,914,0.914,914,0.18133557404051712,0.23128910528235985,-1.5547981088842454e-17,1.0000000000000002,-3.469185538110037,4.217375542321412
2023-02-01,1000,916,0.916,916,0.1837890922030234,0.2414559680276733,1.5514033531879916e-17,1.0000000000000004,-3.5023704308801777,4.250584978554055
2023-02-02,1000,917,0.917,917,0.221067828176105,0.2805273001135669,1.549711528375355e-17,0.9999999999999994,-3.4992620957518237,4.258745761424301
2023-02-03,1000,919,0.919,918,0.2737637494489632,0.32462504888739646,7.731694621981504e-18,1.0,-3.494564715340572,4.285008920329498
2023-02-06,1000,918,0.918,917,0.26559219671410267,0.3225315847466373,-4.644070168366668e-17,1.0000000000000007,-3.4710625439260054,4.348787424561534
2023-02-07,1000,919,0.919,918,0.2539579098384981,0.29946522483989174,0.0,0.9999999999999993,-3.507770183892711,4.3231834458550065
2023-02-08,1000,919,0.919,918,0.2599256359586871,0.3121601222785152,-7.731694621981504e-18,0.9999999999999989,-3.513578596586537,4.34931059733932
2023-02-09,1000,921,0.921,920,0.26547305860116255,0.3109078080494674,0.0,0.9999999999999996,-3.5049844617740438,4.3514888698460386
2023-02-10,1000,921,0.921,921,0.23953450958817366,0.27600243691402887,-1.5429809679915314e-17,1.0000000000000004,-3.4924521845369236,4.33500986019726
2023-02-13,1000,920,0.92,920,0.22169020231549288,0.2681134532801081,-7.723290606088046e-18,0.9999999999999988,-3.2967591192008587,4.332503691540694
2023-02-14,1000,921,0.921,921,0.20993533744522308,0.24932437980864142,0.0,1.0000000000000002,-3.295194840913926,4.328143844429369
2023-02-15,1000,922,0.922,922,0.23893031868443193,0.2657678352681375,0.0,0.9999999999999996,-3.2869494755320163,4.360340220430757
2023-02-16,1000,922,0.922,922,0.23694708435742998,0.26941407436533676,1.541307452841866e-17,1.0000000000000004,-3.2848827321112672,4.278124966735066
2023-02-17,1000,922,0.922,922,0.21932534142621746,0.25760017345559033,0.0,0.9999999999999997,-3.2779577858006994,4.370818332330519
2023-02-20,1000,926,0.926,926,0.20609323430892673,0.2653025062168094,2.301974305918251e-17,1.0000000000000002,-3.4390549626577176,5.733367876492121
2023-02-21,1000,931,0.931,931,0.14739525594373803,0.19481695370152832,-1.144805696713373e-17,0.9999999999999999,-3.374880707278563,5.655228967728381
2023-02-22,1000,930,0.93,930,0.15328988476330288,0.20191052776630572,7.640244470538712e-18,1.0000000000000002,-3.237021038057708,5.680119424907548
2023-02-23,1000,929,0.929,929,0.14475798556273925,0.19867036955120468,0.0,0.9999999999999988,-3.2008333300768985,5.661012452957614
2023-02-24,1000,929,0.929,929,0.12973532645510003,0.1929841724214295,-7.648468630356298e-18,0.9999999999999996,-3.1923876017671233,5.67789484087452
2023-02-27,1000,924,0.924,924,0.12516801393323493,0.18408842294497926,3.844928223810066e-18,1.0000000000000007,-3.173386928964329,5.5864972285284775
2023-02-28,1000,927,0.927,927,0.12486829064392017,0.18642487957813716,-4.2157335994396454e-17,1.0000000000000002,-3.1690119232860963,5.675078874220458
2023-03-01,1000,930,0.93,930,0.10820600277875041,0.1624580577526341,2.2920733411616135e-17,0.9999999999999992,-3.3581171535122434,5.614929272562078
2023-03-02,1000,930,0.93,930,0.0761152466019508,0.11393323776023577,3.820122235269356e-18,1.0000000000000009,-3.3530188042526,5.6906324530512205
2023-03-03,1000,931,0.931,930,0.04394347816144802,0.09149556798860767,0.0,0.9999999999999999,-3.3423403461692693,5.675845594132033
2023-03-06,1000,929,0.929,929,0.040678704631788555,0.09123827228339591,-1.5296937260712597e-17,1.0000000000000004,-3.269528666905977,5.6853311149526515
2023-03-07,1000,927,0.927,927,0.057759791137537375,0.12263587486415178,2.2994910542398065e-17,0.9999999999999997,-3.2020174002185398,5.666968639389576
2023-03-08,1000,928,0.928,928,0.04318369631190147,0.10681598352482789,2.2970131543968756e-17,0.9999999999999998,-3.1855194561051956,5.692949152253452
2023-03-09,1000,928,0.928,928,0.02805224497027076,0.07686905024290508,1.914177628664063e-17,0.9999999999999993,-3.176508252827186,5.7192681915361945
2023-03-10,1000,923,0.923,923,0.0518553304735472,0.10421367169492524,3.8490939098596974e-18,0.9999999999999998,-3.128898154382412,5.711769636510191
2023-03-13,1000,922,0.922,922,0.05773592382861453,0.12461676033329064,0.0,1.0,-3.189833702641021,5.719058840002424
2023-03-14,1000,922,0.922,922,0.07738246013760344,0.15281495068518727,-1.541307452841866e-17,1.0,-3.174344281545357,5.661836602198636
2023-03-15,1000,925,0.925,925,0.05412448987124699,0.1109846806331352,-1.9203857723245952e-17,0.9999999999999996,-3.205872776513608,5.805649037884059
2023-03-16,1000,921,0.921,920,0.03359503127617212,0.08556425128338714,3.8574524199788285e-18,0.9999999999999999,-3.1434270131040183,5.742843140961202
2023-03-17,1000,922,0.922,922,0.024421644179729692,0.05541722737203593,-1.541307452841866e-17,1.0000000000000002,-3.1012661418091954,5.760941916182175
2023-03-20,1000,921,0.921,921,0.024963961873220804,0.05880587577669693,-7.714904839957657e-18,0.9999999999999997,-3.1157448681616735,5.677697404254243
2023-03-21,1000,922,0.922,922,0.05487671584790766,0.1119714222417453,1.1559805896313994e-17,0.9999999999999999,-3.1514195621919625,5.802696768696568
