date,assets_total,factor_count,factor_coverage,valid_pairs,ic,rank_ic,factor_mean,factor_std,factor_min,factor_max
2023-01-03,1000,904,0.904,904,-0.1861937298391868,-0.1480623003612002,-9.824982518806695e-19,1.0,-2.303826492970564,4.286815079371227
2023-01-04,1000,905,0.905,905,-0.22858150639308056,-0.2104976184494714,1.7665427132157186e-17,0.9999999999999997,-2.541393858261328,3.969044547526754
2023-01-05,1000,906,0.906,906,-0.15935283725657015,-0.14437767898993212,-7.842635052539737e-18,1.0000000000000009,-2.6408313916597796,3.9697027786572723
2023-01-06,1000,906,0.906,905,-0.1494472767333147,-0.11832429731176193,0.0,1.000000000000001,-2.4528474234330826,3.745082883351162
2023-01-09,1000,905,0.905,905,-0.13489688151940102,-0.10450743088367326,-3.140520379050167e-17,1.0,-2.332219506850439,4.077535628762418
2023-01-10,1000,905,0.905,905,-0.18647209563917447,-0.15875339028895893,-7.851300947625417e-18,0.9999999999999993,-2.354254794617014,4.226786322319421
2023-01-11,1000,903,0.903,902,-0.17912496594377117,-0.14255635385054202,-1.1803035477742528e-17,1.0000000000000002,-2.5441153480540466,3.9647964769880417
2023-01-12,1000,902,0.902,902,-0.22656539452420052,-0.1780746961631427,-3.938706960976165e-18,1.0000000000000002,-2.2796501613249855,5.052957752336027
2023-01-13,1000,902,0.902,902,-0.25190867231222147,-0.22439125974010868,7.87741392195233e-18,1.0000000000000007,-2.668675828832293,4.502306324634617
2023-01-16,1000,905,0.905,905,-0.15095228423703141,-0.11963284582812089,-1.5702601895250834e-17,0.9999999999999997,-2.8047027333820944,4.64216129188792
2023-01-17,1000,906,0.906,906,-0.18103921641953988,-0.1574336921345154,0.0,1.0,-2.8941236386240905,3.844738261926378
2023-01-18,1000,909,0.909,909,-0.14295439425263443,-0.12638868882365836,-5.862563826403466e-17,1.0,-2.855029058194518,3.8210386611608684
2023-01-19,1000,907,0.907,907,-0.14657738292688932,-0.11125170638833057,3.916994133186881e-18,1.0,-3.4051869419184024,3.365610326537142
2023-01-20,1000,912,0.912,912,-0.11608514290861889,-0.07758618262154669,1.1686558153949016e-17,1.0000000000000002,-3.2168297490942686,4.028882571750491
2023-01-30,1000,913,0.913,913,-0.10876496627896803,-0.062133277048837796,1.556501064096605e-17,1.0000000000000002,-3.218049530249737,4.163868806520275
2023-01-31,1000,914,0.914,914,-0.10271333638840799,-0.07991099200090691,-2.332197163326368e-17,1.0000000000000007,-2.7794714330339043,4.481717774510599
2023-02-01,1000,916,0.916,916,-0.10664488856020345,-0.09348976433006138,-3.4906575446729814e-17,1.0,-3.0126423728207103,4.714969866537533
2023-02-02,1000,917,0.917,917,-0.08150988971220646,-0.05633463054494145,-1.9371394104691936e-18,0.9999999999999992,-2.4895546257397405,4.698996976587469
2023-02-03,1000,919,0.919,918,-0.09330370251396762,-0.059483765390479774,-7.538402256431966e-17,1.0000000000000009,-2.998446000783428,4.173793089689184
2023-02-06,1000,918,0.918,917,-0.059241157071324775,-0.03750954144317258,-4.063561397320834e-17,1.0,-3.5462039897017488,4.161064504430288
2023-02-07,1000,919,0.919,918,-0.06842032168711228,-0.04925903244382471,-5.4121862353870527e-17,1.0,-3.4220665461592192,4.405202667993426
2023-02-08,1000,919,0.919,918,-0.05696610894133486,-0.06756283545744059,-6.958525159783353e-17,0.999999999999999,-3.249291373548844,4.314576828956301
2023-02-09,1000,921,0.921,920,-0.025308315532314815,-0.03390271015643176,4.725379214474065e-17,1.0,-3.2661130076703926,4.186482142806098
2023-02-10,1000,921,0.921,921,0.03324662891376471,0.006593441559443726,-3.085961935983063e-17,0.9999999999999998,-3.2950058954179777,3.8253293791615306
2023-02-13,1000,920,0.92,920,0.04133516139531835,0.030354741355978657,-7.723290606088046e-18,0.9999999999999999,-2.6586612214212972,4.424261639322542
2023-02-14,1000,921,0.921,921,0.037848400657985615,0.03840226734477461,5.786178629968243e-17,0.9999999999999994,-2.69497920465984,3.9403471122674874
2023-02-15,1000,922,0.922,922,0.006974100070943147,0.03352595384103255,7.70653726420933e-18,0.9999999999999998,-3.0158781574302735,4.375420753291433
2023-02-16,1000,922,0.922,922,0.06736491162534952,0.09496206569680903,3.4679417688941983e-17,1.0,-2.569857767324563,4.274813681799845
2023-02-17,1000,922,0.922,922,0.032020237358166954,0.04520780040153864,7.70653726420933e-18,1.0000000000000007,-2.668966205065692,3.8911237855590977
2023-02-20,1000,926,0.926,926,0.04508262004177641,0.058035299877586356,-3.8366238431970855e-18,0.9999999999999998,-2.6921105829494136,3.9220007013072915
2023-02-21,1000,931,0.931,931,0.044902207557135775,0.05126101756727142,-3.816018989044577e-18,0.9999999999999999,-2.4085588836488254,4.0656088117432745
2023-02-22,1000,930,0.93,930,0.08305903847860768,0.061319045163614076,7.640244470538712e-18,0.9999999999999998,-2.363675564805682,3.8997347619173213
2023-02-23,1000,929,0.929,929,0.0628379104277521,0.03413044432406824,-1.5296937260712597e-17,0.9999999999999996,-2.658374419900563,3.9423712510253037
2023-02-24,1000,929,0.929,929,0.0743892430954326,0.023400402870347864,-7.648468630356298e-18,1.0000000000000004,-2.522706721217958,4.211141304087764
2023-02-27,1000,924,0.924,924,0.07479953305310247,0.02493149066284292,-7.689856447620132e-18,1.0000000000000002,-2.2700934919812368,4.248856623036934
2023-02-28,1000,927,0.927,927,0.09569158624464205,0.06118010149181525,7.664970180799354e-18,0.9999999999999996,-2.6431707278260776,3.9765162120399236
2023-03-01,1000,930,0.93,930,0.1470200129770727,0.10330074726609878,0.0,1.0000000000000007,-3.009930397509507,4.161119706012357
2023-03-02,1000,930,0.93,930,0.11875773713165853,0.07184956142892628,2.2920733411616135e-17,1.0000000000000002,-2.8846052921138345,4.254179088994634
2023-03-03,1000,931,0.931,930,0.14039427570107135,0.09832299257638444,-1.5264075956178306e-17,1.0000000000000004,-3.158086050208077,4.604814575034029
2023-03-06,1000,929,0.929,929,0.13767389747143494,0.11852294015697616,3.0593874521425194e-17,0.9999999999999994,-2.769039395105451,4.205699281281661
2023-03-07,1000,927,0.927,927,0.16288785655551827,0.150924521929285,-3.0659880723197416e-17,0.9999999999999999,-2.840797504826503,3.9616179012097334
2023-03-08,1000,928,0.928,928,0.12818890461129467,0.1383565889089023,7.656710514656252e-18,1.0,-2.50038587349496,3.8781802286147813
2023-03-09,1000,928,0.928,928,0.09177714604378195,0.07963701754205652,7.656710514656252e-18,1.0000000000000002,-2.902653251817158,3.5372525701786217
2023-03-10,1000,923,0.923,923,0.08930882457778527,0.08279586998904231,-7.698187819719395e-18,0.9999999999999991,-3.4886712930740744,4.768414133363557
2023-03-13,1000,922,0.922,922,0.1100207466569622,0.07456191013143833,0.0,0.9999999999999993,-3.3737045781172004,4.519348381274216
2023-03-14,1000,922,0.922,922,0.12726549431695486,0.09383732886922408,7.70653726420933e-18,1.0000000000000004,-3.9254616414948065,4.208446882548954
2023-03-15,1000,925,0.925,925,0.11878260924547339,0.1002604585941499,1.536308617859676e-17,0.9999999999999988,-3.1755990571340034,3.777270172478632
2023-03-16,1000,921,0.921,920,0.11135703328486449,0.06620214239489554,-1.5429809679915314e-17,1.0000000000000002,-3.1053412748832914,3.8512152364750585
2023-03-17,1000,922,0.922,922,0.11887144448312541,0.054342338855969355,3.082614905683732e-17,1.0000000000000002,-3.2508240283571985,3.8097114459315717
2023-03-20,1000,921,0.921,921,0.15122705856787322,0.09273597353683273,0.0,1.0000000000000004,-3.0511658052094894,4.360699897640587
2023-03-21,1000,922,0.922,922,0.19842714981938797,0.15178180324240206,0.0,0.9999999999999999,-3.149676816273404,4.602954758243231
2023-03-22,1000,923,0.923,923,0.23822797045009067,0.1794559586694154,9.622734774649244e-18,0.9999999999999994,-3.5045288837671946,4.8871658746090105
2023-03-23,1000,921,0.921,921,0.2279324987588491,0.16676980223565047,3.2788345569820043e-17,0.9999999999999988,-3.5745564533584644,5.240674825146806
2023-03-24,1000,924,0.924,924,0.12820851281584625,0.06658325559416818,-2.3069569342860397e-17,0.9999999999999984,-3.528545308949246,5.684016555137034
2023-03-27,1000,918,0.918,918,0.11022683583623516,0.052357004217041,-3.87005847363889e-18,1.0000000000000002,-3.6223150272924114,4.78436008480355
2023-03-28,1000,917,0.917,914,0.055252892798521004,0.029131232884247436,2.130853351516113e-17,1.0,-3.610579528921838,5.289998993965443
2023-03-29,1000,912,0.912,910,0.03510997042123497,0.02802644816047054,2.7268635692547703e-17,0.9999999999999996,-3.320984690946808,5.208533913527911
2023-03-30,1000,910,0.91,908,0.07330907723260753,0.025278662423573423,7.905763955572544e-17,0.9999999999999993,-3.332566350033219,4.812117440290377
2023-03-31,1000,908,0.908,907,0.07679755195410055,0.06767021540797445,2.93451019724711e-17,1.0000000000000009,-3.3632495648600185,5.403479830287339
2023-04-03,1000,910,0.91,909,0.0176016709285757,0.0185812440877799,1.9520404828574182e-17,1.0000000000000004,-3.40542394144459,5.725581546280716
2023-04-04,1000,911,0.911,910,0.01409258193958554,0.037489307298286666,7.799590952361144e-18,0.9999999999999999,-3.0959126428851658,5.143309098491146
2023-04-06,1000,911,0.911,909,-0.007923661170375476,0.011714877542189878,4.192280136894115e-17,0.9999999999999999,-2.897308658840588,4.555140477575296
2023-04-07,1000,911,0.911,909,-0.0634916334500398,-0.027169718956695014,2.7298568333264003e-17,1.0000000000000002,-2.587359693956608,5.416283723943807
2023-04-10,1000,909,0.909,907,-0.048362476048917566,-0.05554071297788924,-5.27630744376312e-17,0.9999999999999987,-2.472317206620496,4.5090936130809
2023-04-11,1000,911,0.911,909,-0.04823472216388511,-0.04566856719900713,3.7048057023715433e-17,1.0,-2.3692012262620135,5.286056407389356
2023-04-12,1000,916,0.916,915,-0.038316501081957104,-0.018462560321715192,1.6483660627622413e-17,1.0000000000000002,-2.7548160269661097,5.1067593111951215
2023-04-13,1000,917,0.917,916,-0.02077488085919745,-0.002298913566397319,3.874278820938387e-18,0.9999999999999999,-2.4210667488182946,4.853984597828867
2023-04-14,1000,917,0.917,915,-0.0013921202721493145,0.006931948278299058,0.0,0.9999999999999998,-2.715148483265171,4.217905014279374
2023-04-17,1000,917,0.917,916,0.028744306340395636,0.02841283464764561,-1.549711528375355e-17,1.0000000000000004,-2.4856196827604133,4.054511470505105
2023-04-18,1000,917,0.917,916,0.019981022289704886,0.04522539863158595,3.09942305675071e-17,1.0000000000000007,-2.343001128932654,4.611021419259912
2023-04-19,1000,915,0.915,914,-0.02637550069139512,0.029905396694417337,-2.3296483139675416e-17,0.9999999999999991,-2.3509042039557713,4.227289930908722
2023-04-20,1000,915,0.915,915,-0.08559329964631,-0.04029278650403199,-3.106197751956722e-17,1.0000000000000007,-2.496006664465534,4.413047433932064
2023-04-21,1000,911,0.911,911,-0.060986259857212524,-0.04931282969731175,2.339877285708343e-17,1.0,-2.5666256068641817,4.69283284647291
2023-04-24,1000,911,0.911,911,-0.05380040333298557,-0.03497667755394029,4.679754571416686e-17,1.0000000000000004,-2.794234666725305,4.884848526156156
2023-04-25,1000,911,0.911,911,-0.024045508582926325,-0.030410527712509332,5.4597136666528006e-17,0.9999999999999994,-2.953172761894848,4.417307484234534
2023-04-26,1000,912,0.912,910,-0.04594327730599566,-0.00250899309251989,3.1164155077197375e-17,1.0000000000000002,-3.291379581396168,4.940394728095912
2023-04-27,1000,910,0.91,909,-0.006675664984297887,-0.006964286652924121,7.808161931429672e-18,0.999999999999999,-3.3960976343189775,4.5609790587912515
2023-04-28,1000,913,0.913,912,0.002704489512580043,0.02688260129199757,0.0,0.9999999999999991,-3.0808726126485917,4.349481055551852
2023-05-04,1000,913,0.913,913,-0.07212812954110802,-0.03890568354641568,-1.1673757980724537e-17,1.0000000000000007,-3.137217009860348,5.051271071262208
2023-05-05,1000,913,0.913,913,-0.16342568471720031,-0.13373374825931056,1.556501064096605e-17,1.0000000000000007,-2.9321939482322827,5.070184921198634
