date,group,formed_count,valid_count,mean_forward_return
2023-02-14,1,155,155,-0.05079259364274207
2023-02-14,2,154,154,-0.03996734798996095
2023-02-14,3,155,155,-0.00786233955240264
2023-02-14,4,154,154,-0.01572069967025779
2023-02-14,5,154,154,-0.0059546207786780984
2023-02-15,1,155,155,-0.04965170945643238
2023-02-15,2,154,154,-0.03733948436624312
2023-02-15,3,155,155,-0.013259150914222641
2023-02-15,4,154,154,-0.023015622809933946
2023-02-15,5,154,154,-0.003417168093431153
2023-02-16,1,155,155,-0.036134951548882466
2023-02-16,2,154,154,-0.027156215149245447
2023-02-16,3,154,154,-5.62109454147691e-05
2023-02-16,4,154,154,-0.007073545285555004
2023-02-16,5,154,154,0.010948853190538616
2023-02-17,1,155,155,-0.030332199677188934
2023-02-17,2,154,154,-0.022294903662994275
2023-02-17,3,154,154,0.012438536308186275
2023-02-17,4,154,154,0.009597982036239612
2023-02-17,5,154,154,0.01453585806364466
2023-02-20,1,155,155,-0.05510277974210649
2023-02-20,2,155,155,-0.03778099345032527
2023-02-20,3,155,155,-0.009154532707078625
2023-02-20,4,155,155,-0.012649079825342632
2023-02-20,5,155,155,-0.012856095997399076
2023-02-21,1,156,156,-0.04145309871687786
2023-02-21,2,155,155,-0.020977686748036094
2023-02-21,3,155,155,-0.00017338377767695193
2023-02-21,4,155,155,0.003070521057361432
2023-02-21,5,155,155,-0.00916917391355384
2023-02-22,1,156,156,-0.042553110658803274
2023-02-22,2,155,155,-0.02090944161869116
2023-02-22,3,155,155,0.000467629084720519
2023-02-22,4,155,155,0.0002635982729590543
2023-02-22,5,155,155,-0.012172875716340893
2023-02-23,1,156,156,-0.03348554630489858
2023-02-23,2,155,155,-0.008757413433680309
2023-02-23,3,155,155,0.014737069228350662
2023-02-23,4,155,155,0.012900721310222876
2023-02-23,5,155,155,0.0006318736847424434
2023-02-24,1,156,156,-0.028339419324788492
2023-02-24,2,155,155,-0.004910768827360803
2023-02-24,3,155,155,0.021501077503032807
2023-02-24,4,155,155,0.014282113646844539
2023-02-24,5,155,155,0.007206109384091727
2023-02-27,1,155,155,-0.02651108987805716
2023-02-27,2,155,155,-0.003577368538977344
2023-02-27,3,155,155,0.02424085510339939
2023-02-27,4,155,155,0.012225787053354325
2023-02-27,5,154,154,0.0026755990712851456
2023-02-28,1,155,155,-0.036922811715686135
2023-02-28,2,155,155,-0.014576071388441034
2023-02-28,3,155,155,0.014206080880897852
2023-02-28,4,155,155,-0.003038566849976517
2023-02-28,5,155,155,-0.007315606668731663
2023-03-01,1,156,156,-0.04769306053488756
2023-03-01,2,155,155,-0.026595695825104973
2023-03-01,3,156,156,-0.00200439940973448
2023-03-01,4,155,155,-0.01460145216594882
2023-03-01,5,155,155,-0.02269164427915151
2023-03-02,1,156,156,-0.04516045018947052
2023-03-02,2,155,155,-0.01924973342703505
2023-03-02,3,156,156,-0.0050496146272075255
2023-03-02,4,155,155,-0.010553994867077492
2023-03-02,5,155,155,-0.021841663188406562
2023-03-03,1,156,156,-0.038052390396076545
2023-03-03,2,156,156,-0.013981589170984306
2023-03-03,3,155,155,0.0024952803400782007
2023-03-03,4,156,155,0.002889099579487954
2023-03-03,5,155,155,-0.020172581278312975
2023-03-06,1,156,156,-0.016355630332826936
2023-03-06,2,155,155,-0.008500572162787679
2023-03-06,3,155,155,0.01838110745841412
2023-03-06,4,155,155,0.014390948964601752
2023-03-06,5,155,155,-0.008252130869043615
2023-03-07,1,155,155,-0.0032989200151259815
2023-03-07,2,155,155,0.011891957080335124
2023-03-07,3,155,155,0.045587676042823426
2023-03-07,4,155,155,0.032910467857851546
2023-03-07,5,155,155,0.0102560491450123
2023-03-08,1,156,156,-0.006863973227598643
2023-03-08,2,155,155,0.00748308745254644
2023-03-08,3,156,156,0.04410023094513068
2023-03-08,4,155,155,0.035104748241635654
2023-03-08,5,155,155,0.006330864776287621
2023-03-09,1,156,156,0.012312283582690757
2023-03-09,2,155,155,0.02234971890569207
2023-03-09,3,156,156,0.05788454631116031
2023-03-09,4,155,155,0.05539424675863852
2023-03-09,5,155,155,0.020427357663608998
2023-03-10,1,155,155,0.012427386910595502
2023-03-10,2,155,155,0.026212005125651226
2023-03-10,3,155,155,0.04594346765569499
2023-03-10,4,155,155,0.05074530343284454
2023-03-10,5,154,154,0.028686506723753145
2023-03-13,1,155,155,0.015348761263584535
2023-03-13,2,155,155,0.01979330793456536
2023-03-13,3,155,155,0.033392937016042644
2023-03-13,4,155,155,0.05184819056492357
2023-03-13,5,155,155,0.02380497133253452
2023-03-14,1,155,155,0.02085375348440135
2023-03-14,2,155,155,0.027812787711181747
2023-03-14,3,155,155,0.03599321264794966
2023-03-14,4,155,155,0.06247384975576801
2023-03-14,5,154,154,0.03185043796051323
2023-03-15,1,156,156,0.024997811843876346
2023-03-15,2,155,155,0.018257547308500092
2023-03-15,3,155,155,0.03754055751392492
2023-03-15,4,155,155,0.06212303955468277
2023-03-15,5,155,155,0.02362022970830453
2023-03-16,1,155,155,0.029472719446335158
2023-03-16,2,155,154,0.024415413396897727
2023-03-16,3,155,155,0.04679131451934447
2023-03-16,4,155,155,0.05264575652342215
2023-03-16,5,154,154,0.024198171577666145
2023-03-17,1,155,155,0.030788083514641868
2023-03-17,2,155,155,0.028251263017188655
2023-03-17,3,155,155,0.04374187549251028
2023-03-17,4,155,155,0.05655280510271921
2023-03-17,5,154,154,0.030721366676705813
2023-03-20,1,155,155,0.03210258605383339
2023-03-20,2,155,155,0.03213820757615393
2023-03-20,3,154,154,0.04783324696231686
2023-03-20,4,155,155,0.057050237129656886
2023-03-20,5,154,154,0.03717498001566963
2023-03-21,1,155,155,0.015414770110627099
2023-03-21,2,155,155,0.009674740754742952
2023-03-21,3,154,154,0.027727122816479884
2023-03-21,4,155,155,0.04072111750168668
2023-03-21,5,154,154,0.02443378267247304
2023-03-22,1,155,155,0.011139643858863964
2023-03-22,2,155,155,0.004011171001503801
2023-03-22,3,154,154,0.0357307164966901
2023-03-22,4,155,155,0.03440358155389861
2023-03-22,5,154,154,0.021776510346504283
2023-03-23,1,155,155,-0.016739892749262526
2023-03-23,2,154,154,-0.02783026989980914
2023-03-23,3,155,155,-0.0028843167796955465
2023-03-23,4,154,154,-0.002123758575147535
2023-03-23,5,154,154,-0.007145066495995144
2023-03-24,1,155,155,-0.023000888162803847
2023-03-24,2,155,155,-0.024787755396276572
2023-03-24,3,155,155,-0.012825136289220567
2023-03-24,4,155,155,-0.00702336207008785
2023-03-24,5,154,154,-0.007013837308997178
2023-03-27,1,155,155,-0.03528633427536526
2023-03-27,2,154,154,-0.04879130867576018
2023-03-27,3,154,154,-0.031088624308711052
2023-03-27,4,154,154,-0.019164476652711575
2023-03-27,5,154,154,-0.024068952180508994
