date,nav,return,cash,market_value,opening_nav,buy_notional,sell_notional,cost,cumulative_cost,turnover,holdings_count,max_weight,stale_holdings,blocked_orders,rebalance,written_down_holdings,gross_attribution_nav
2025-01-02,985209.072901,-0.0147909270993,341497.64494,643711.427961,1000000,657844.51055,0,657.84451055,657.84451055,0.65784451055,50,0.02310095638,0,0,True,0,985866.917411
2025-01-03,969003.830128,-0.0164485318078,341497.64494,627506.185188,986711.84944,0,0,0,657.84451055,0,50,0.023183089779,0,0,False,0,969661.674638
2025-01-06,970970.559354,0.00202964030209,341497.64494,629472.914414,968036.115877,0,0,0,657.84451055,0,50,0.0235994935083,0,0,False,0,971628.403865
2025-01-07,975809.520031,0.00498363274734,341497.64494,634311.875091,971811.352262,0,0,0,657.84451055,0,50,0.0233234779443,0,0,False,0,976467.364541
2025-01-08,971989.613567,-0.00391460257872,341497.64494,630491.968627,974347.424104,0,0,0,657.84451055,0,50,0.0234630226272,0,0,False,0,972647.458078
2025-01-09,968537.998283,-0.00355108247662,341497.64494,627040.353343,969586.215997,0,0,0,657.84451055,0,50,0.0232262762522,0,0,False,0,969195.842794
2025-01-10,953224.379472,-0.0158110666158,341497.64494,611726.734532,968169.89848,0,0,0,657.84451055,0,50,0.0233227253499,0,0,False,0,953882.223983
2025-01-13,953610.775907,0.000405357272979,341497.64494,612113.130967,948601.019206,0,0,0,657.84451055,0,50,0.0232481997077,0,0,False,0,954268.620418
2025-01-14,974496.94805,0.0219021981193,341497.64494,632999.30311,955439.059523,0,0,0,657.84451055,0,50,0.0232912121749,0,0,False,0,975154.79256
2025-01-15,973052.037529,-0.00148272452092,341497.64494,631554.39259,975240.927868,0,0,0,657.84451055,0,50,0.0233257979075,0,0,False,0,973709.88204
2025-01-16,978600.186572,0.00570180096112,341497.64494,637102.541632,975550.886576,0,0,0,657.84451055,0,50,0.0231935528853,0,0,False,0,979258.031083
2025-01-17,980319.072241,0.0017564738817,341497.64494,638821.427301,976419.779635,0,0,0,657.84451055,0,50,0.0236593053608,0,0,False,0,980976.916751
2025-01-20,983624.975118,0.00337227232559,341497.64494,642127.330178,982941.322864,0,0,0,657.84451055,0,50,0.0236744224949,0,0,False,0,984282.819629
2025-01-21,979464.391105,-0.00422984787699,341497.64494,637966.746165,986293.901399,0,0,0,657.84451055,0,50,0.0238541842322,0,0,False,0,980122.235616
2025-01-22,974091.568194,-0.00548547038555,341497.64494,632593.923254,977624.543442,0,0,0,657.84451055,0,50,0.0238901966077,0,0,False,0,974749.412705
2025-01-23,974825.02193,0.000752961795275,341497.64494,633327.37699,978537.600856,0,0,0,657.84451055,0,50,0.0240472846962,0,0,False,0,975482.866441
2025-01-24,979583.802526,0.00488167669951,341497.64494,638086.157586,973670.070812,0,0,0,657.84451055,0,50,0.0241363514202,0,0,False,0,980241.647036
2025-01-27,980387.843166,0.000820798218427,341497.64494,638890.198226,981392.594072,0,0,0,657.84451055,0,50,0.0242906262277,0,0,False,0,981045.687676
2025-02-05,978632.136349,-0.00179082883301,341497.64494,637134.491409,984447.011799,0,0,0,657.84451055,0,50,0.0237000885416,0,0,False,0,979289.980859
2025-02-06,987844.37551,0.0094133830471,341497.64494,646346.73057,978585.799446,0,0,0,657.84451055,0,50,0.0237617622087,0,0,False,0,988502.220021
2025-02-07,993955.013282,0.00618583040288,102802.663096,891152.350186,987254.208927,482530.703888,244685.280669,849.558624892,1507.40313544,0.736604592801,50,0.0292610983246,0,0,True,0,995462.416417
2025-02-10,1003050.08155,0.00915038221183,102802.663096,900247.418459,996619.878409,0,0,0,1507.40313544,0,50,0.0287960804665,0,0,False,0,1004557.48469
2025-02-11,1003258.51482,0.000207799459742,102802.663096,900455.851724,1004337.23452,0,0,0,1507.40313544,0,50,0.0287102363243,0,0,False,0,1004765.91796
2025-02-12,1008661.37612,0.00538531317271,102802.663096,905858.713019,1002595.88215,0,0,0,1507.40313544,0,50,0.0286756015923,0,0,False,0,1010168.77925
2025-02-13,1003124.75356,-0.00548907957091,102802.663096,900322.090466,1011175.04075,0,0,0,1507.40313544,0,50,0.0298722119331,0,0,False,0,1004632.1567
2025-02-14,1008929.12601,0.00578629171469,102802.663096,906126.462916,1002539.37778,0,0,0,1507.40313544,0,50,0.0311297859501,0,0,False,0,1010436.52915
2025-02-17,1012715.04959,0.00375241776867,102802.663096,909912.386496,1011030.86646,0,0,0,1507.40313544,0,50,0.0297871151016,0,0,False,0,1014222.45273
2025-02-18,995128.43396,-0.0173658085153,102802.663096,892325.770864,1012022.99102,0,0,0,1507.40313544,0,50,0.0303940481656,0,0,False,0,996635.837095
2025-02-19,1004600.27802,0.00951821266133,102802.663096,901797.614924,995453.169021,0,0,0,1507.40313544,0,50,0.0300277238692,0,0,False,0,1006107.68116
2025-02-20,1006448.51494,0.00183977345583,102802.663096,903645.851849,1003859.35966,0,0,0,1507.40313544,0,50,0.0298133642118,0,0,False,0,1007955.91808
2025-02-21,1017095.90301,0.0105791681387,102802.663096,914293.239911,1009650.40402,0,0,0,1507.40313544,0,50,0.0297769781256,0,0,False,0,1018603.30614
2025-02-24,1023239.0849,0.00603992393952,102802.663096,920436.421805,1020498.74511,0,0,0,1507.40313544,0,50,0.0299114157472,0,0,False,0,1024746.48804
2025-02-25,1015383.10313,-0.00767756224506,102802.663096,912580.440039,1016262.93851,0,0,0,1507.40313544,0,50,0.0297088455128,0,0,False,0,1016890.50627
2025-02-26,1027644.93612,0.0120760656272,102802.663096,924842.273029,1017290.19021,0,0,0,1507.40313544,0,50,0.029666226045,0,0,False,0,1029152.33926
2025-02-27,1027636.7716,-7.94489231681e-06,102802.663096,924834.108501,1028405.3427,0,0,0,1507.40313544,0,50,0.0302512146014,0,0,False,0,1029144.17473
2025-02-28,1010114.11487,-0.0170514107832,102802.663096,907311.451772,1027514.36658,0,0,0,1507.40313544,0,50,0.0306173495091,0,0,False,0,1011621.518
2025-03-03,1011851.08292,0.00171957605872,102802.663096,909048.419821,1013097.61507,0,0,0,1507.40313544,0,50,0.0311982581977,0,0,False,0,1013358.48605
2025-03-04,1020397.95786,0.0084467715545,102802.663096,917595.294765,1007894.48425,0,0,0,1507.40313544,0,50,0.0303872998427,0,0,False,0,1021905.361
2025-03-05,1025117.72956,0.00462542252287,102802.663096,922315.066462,1020069.49002,0,0,0,1507.40313544,0,50,0.0300519962757,0,0,False,0,1026625.13269
2025-03-06,1042582.96924,0.0170373013508,102802.663096,939780.306141,1030886.42357,0,0,0,1507.40313544,0,50,0.0296638424102,0,0,False,0,1044090.37237
2025-03-07,1041861.24084,-0.000692250323601,61223.7893374,980637.451501,1042025.33227,455123.630093,414621.812684,1077.05634912,2584.45948456,0.834668232954,50,0.0402999167353,0,0,True,0,1044445.70032
2025-03-10,1046987.55733,0.00492034475788,61223.7893374,985763.767996,1043856.06972,0,0,0,2584.45948456,0,50,0.0401460933526,0,0,False,0,1049572.01682
2025-03-11,1050256.47495,0.00312221247774,61223.7893374,989032.685612,1040801.22616,0,0,0,2584.45948456,0,50,0.0401945782418,0,0,False,0,1052840.93443
2025-03-12,1052342.02287,0.00198575107671,61223.7893374,991118.233537,1053149.83793,0,0,0,2584.45948456,0,50,0.0409201239306,0,0,False,0,1054926.48236
2025-03-13,1046117.61162,-0.00591481772774,61223.7893374,984893.822285,1052172.64485,0,0,0,2584.45948456,0,50,0.0410167610697,0,0,False,0,1048702.07111
2025-03-14,1061614.28479,0.0148135094932,61223.7893374,1000390.49546,1046068.63817,0,0,0,2584.45948456,0,50,0.0407556489855,0,0,False,0,1064198.74428
2025-03-17,1065146.77051,0.00332746626399,61223.7893374,1003922.98117,1066577.50575,0,0,0,2584.45948456,0,50,0.0410050583356,0,0,False,0,1067731.23
2025-03-18,1068105.95626,0.00277819530108,61223.7893374,1006882.16693,1067051.83298,0,0,0,2584.45948456,0,50,0.0412270226796,0,0,False,0,1070690.41575
2025-03-19,1064937.61184,-0.00296632034267,61223.7893374,1003713.8225,1067719.63576,0,0,0,2584.45948456,0,50,0.0412535170295,0,0,False,0,1067522.07132
2025-03-20,1069192.02118,0.003994984586,61223.7893374,1007968.23184,1066381.29546,0,0,0,2584.45948456,0,50,0.0417598214969,0,0,False,0,1071776.48067
2025-03-21,1063376.20836,-0.00543944652045,61223.7893374,1002152.41903,1067540.3818,0,0,0,2584.45948456,0,50,0.0419882141422,0,0,False,0,1065960.66785
2025-03-24,1054493.78685,-0.00835303766129,61223.7893374,993269.997509,1064714.4014,0,0,0,2584.45948456,0,50,0.0417106537211,0,0,False,0,1057078.24633
2025-03-25,1057473.75864,0.00282597377988,61223.7893374,996249.969301,1052649.60414,0,0,0,2584.45948456,0,50,0.0417867942243,0,0,False,0,1060058.21812
2025-03-26,1062814.04565,0.00505004210655,61223.7893374,1001590.25631,1054515.50907,0,0,0,2584.45948456,0,50,0.0418177149394,0,0,False,0,1065398.50513
2025-03-27,1061008.7376,-0.00169861139296,61223.7893374,999784.948263,1061288.15369,0,0,0,2584.45948456,0,50,0.0414062772043,0,0,False,0,1063593.19708
2025-03-28,1054441.70861,-0.00618942027301,61223.7893374,993217.919272,1059996.47033,0,0,0,2584.45948456,0,50,0.0413242368229,0,0,False,0,1057026.16809
2025-03-31,1037834.90247,-0.0157493828262,61223.7893374,976611.113135,1048560.29942,0,0,0,2584.45948456,0,50,0.0416401257629,0,0,False,0,1040419.36196
2025-04-01,1052715.8934,0.0143384953541,61223.7893374,991492.104063,1039134.09566,0,0,0,2584.45948456,0,50,0.0418297365502,0,0,False,0,1055300.35288
2025-04-02,1054296.49694,0.0015014530996,61223.7893374,993072.707604,1052183.47502,0,0,0,2584.45948456,0,50,0.041912724246,0,0,False,0,1056880.95643
2025-04-03,1058589.54487,0.00407195503029,61223.7893374,997365.755528,1049883.06499,0,0,0,2584.45948456,0,50,0.0422264431537,0,0,False,0,1061174.00435
2025-04-07,982313.33468,-0.0720545659607,293328.938395,688984.396285,1018058.37803,328729.682352,562006.570948,1171.73953877,3756.19902334,0.874936322437,50,0.0270016138021,0,0,True,0,986069.533703
2025-04-08,986316.462137,0.00407520423041,293328.938395,692987.523742,978691.625216,0,0,0,3756.19902334,0,50,0.0271504093483,0,0,False,0,990072.66116
2025-04-09,996750.251584,0.0105785413177,293328.938395,703421.313189,980043.292324,0,0,0,3756.19902334,0,50,0.0265515194237,0,0,False,0,1000506.45061
2025-04-10,1008819.15278,0.0121082499573,293328.938395,715490.21438,1005018.33494,0,0,0,3756.19902334,0,50,0.0266225231027,0,0,False,0,1012575.3518
2025-04-11,1006683.47618,-0.00211700638994,293328.938395,713354.537787,1003967.95096,0,0,0,3756.19902334,0,50,0.0267179501712,0,0,False,0,1010439.67521
2025-04-14,1016849.71614,0.0100987452388,293328.938395,723520.777749,1011312.73516,0,0,0,3756.19902334,0,50,0.0266243412532,0,0,False,0,1020605.91517
2025-04-15,1015818.12197,-0.00101450013053,293328.938395,722489.183579,1016284.48021,0,0,0,3756.19902334,0,50,0.0265934832536,0,0,False,0,1019574.321
2025-04-16,1008299.59605,-0.00740144889858,293328.938395,714970.657659,1014020.04329,0,0,0,3756.19902334,0,50,0.0266362411591,0,0,False,0,1012055.79508
2025-04-17,1011428.44384,0.00310309336132,293328.938395,718099.505442,1003618.65825,0,0,0,3756.19902334,0,50,0.0266119892075,0,0,False,0,1015184.64286
2025-04-18,1011367.80281,-5.99558266421e-05,293328.938395,718038.864414,1010893.25661,0,0,0,3756.19902334,0,50,0.0267686530762,0,0,False,0,1015124.00183
2025-04-21,1014326.05407,0.00292500043092,293328.938395,720997.115673,1009428.98109,0,0,0,3756.19902334,0,50,0.0267678910979,0,0,False,0,1018082.25309
2025-04-22,1019402.90868,0.00500515055496,293328.938395,726073.970285,1013889.66872,0,0,0,3756.19902334,0,50,0.0269230421762,0,0,False,0,1023159.1077
2025-04-23,1018081.55005,-0.00129620841711,293328.938395,724752.611655,1020668.69403,0,0,0,3756.19902334,0,50,0.027131286678,0,0,False,0,1021837.74907
2025-04-24,1017008.94707,-0.00105355310744,293328.938395,723680.008674,1019759.09966,0,0,0,3756.19902334,0,50,0.0268900369065,0,0,False,0,1020765.14609
2025-04-25,1018374.64702,0.00134285932625,293328.938395,725045.708623,1016956.00278,0,0,0,3756.19902334,0,50,0.0269694767659,0,0,False,0,1022130.84604
2025-04-28,1008884.88971,-0.00931853256227,293328.938395,715555.951314,1017815.41702,0,0,0,3756.19902334,0,50,0.0265430635022,0,0,False,0,1012641.08873
2025-04-29,1018924.50602,0.00995120098416,293328.938395,725595.567622,1009135.67699,0,0,0,3756.19902334,0,50,0.0261660920666,0,0,False,0,1022680.70504
2025-04-30,1020117.97367,0.00117130135742,293328.938395,726789.035279,1018003.64792,0,0,0,3756.19902334,0,50,0.0260201759576,0,0,False,0,1023874.1727
2025-05-06,1034289.04128,0.0138915968307,293328.938395,740960.102889,1024223.29728,0,0,0,3756.19902334,0,50,0.0259669300642,0,0,False,0,1038045.24031
2025-05-07,1038865.23729,0.00442448466446,293328.938395,745536.298891,1040300.86705,0,0,0,3756.19902334,0,50,0.0260789915287,0,0,False,0,1042621.43631
2025-05-08,1040156.9147,0.00124335415946,416794.513891,623362.400809,1036172.93649,294960.469876,419350.030888,923.985516209,4680.18453954,0.689373825166,49,0.022928804458,0,1,True,0,1044837.09924
2025-05-09,1038397.19891,-0.00169177915757,416794.513891,621602.68502,1041182.6206,0,0,0,4680.18453954,0,49,0.0228448034398,0,0,False,0,1043077.38345
2025-05-12,1043126.22111,0.00455415538676,416794.513891,626331.707217,1041449.56335,0,0,0,4680.18453954,0,49,0.0228040391488,0,0,False,0,1047806.40565
2025-05-13,1042651.3184,-0.000455268692774,416794.513891,625856.804506,1047465.24858,0,0,0,4680.18453954,0,49,0.0228904849518,0,0,False,0,1047331.50294
2025-05-14,1042611.6328,-3.80621934785e-05,416794.513891,625817.11891,1042299.68692,0,0,0,4680.18453954,0,49,0.023060015474,0,0,False,0,1047291.81734
2025-05-15,1038423.89892,-0.0040165808184,416794.513891,621629.385024,1042729.74559,0,0,0,4680.18453954,0,49,0.0228707790951,0,0,False,0,1043104.08345
