date,nav,return,cash,market_value,opening_nav,buy_notional,sell_notional,cost,cumulative_cost,turnover,holdings_count,max_weight,stale_holdings,blocked_orders,rebalance,written_down_holdings,gross_attribution_nav
2025-01-02,984393.795605,-0.015606204395,426949.067179,557444.728426,1000000,572478.454367,0,572.478454367,572.478454367,0.572478454367,50,0.0230967161263,0,0,True,0,984966.274059
2025-01-03,980708.230621,-0.00374399452752,426949.067179,553759.163443,985290.557731,0,0,0,572.478454367,0,50,0.0234645273839,0,0,False,0,981280.709076
2025-01-06,984522.662941,0.00388946702054,426949.067179,557573.595762,980830.27237,0,0,0,572.478454367,0,50,0.0231636738106,0,0,False,0,985095.141395
2025-01-07,983946.42679,-0.000585294958532,426949.067179,556997.359611,982943.562575,0,0,0,572.478454367,0,50,0.0229671737186,0,0,False,0,984518.905244
2025-01-08,984002.777332,5.72699289296e-05,426949.067179,557053.710153,982841.232442,0,0,0,572.478454367,0,50,0.0230358763267,0,0,False,0,984575.255786
2025-01-09,978216.394062,-0.00588045420519,426949.067179,551267.326883,982754.172415,0,0,0,572.478454367,0,50,0.0225734667442,0,0,False,0,978788.872516
2025-01-10,971173.080766,-0.0072001587163,426949.067179,544224.013587,978406.43088,0,0,0,572.478454367,0,50,0.0221341639527,0,0,False,0,971745.55922
2025-01-13,967022.649791,-0.00427362645986,426949.067179,540073.582612,968652.192383,0,0,0,572.478454367,0,50,0.0221935394335,0,0,False,0,967595.128245
2025-01-14,976312.258936,0.00960640285615,426949.067179,549363.191757,967514.472628,0,0,0,572.478454367,0,50,0.0221940761498,0,0,False,0,976884.73739
2025-01-15,976816.955268,0.0005169415086,426949.067179,549867.888089,975569.723931,0,0,0,572.478454367,0,50,0.0223589413837,0,0,False,0,977389.433722
2025-01-16,981176.573053,0.00446308570062,426949.067179,554227.505874,978802.388762,0,0,0,572.478454367,0,50,0.0222244851329,0,0,False,0,981749.051507
2025-01-17,980487.752546,-0.000702035215113,426949.067179,553538.685368,980295.929337,0,0,0,572.478454367,0,50,0.0223103673387,0,0,False,0,981060.231001
2025-01-20,977330.237319,-0.00322035152339,426949.067179,550381.17014,980944.978131,0,0,0,572.478454367,0,50,0.0223471987374,0,0,False,0,977902.715773
2025-01-21,974183.032633,-0.00322020599167,426949.067179,547233.965454,978805.679623,0,0,0,572.478454367,0,50,0.0222072228844,0,0,False,0,974755.511087
2025-01-22,967598.667959,-0.00675885788759,426949.067179,540649.60078,973588.02545,0,0,0,572.478454367,0,50,0.0223227372734,0,0,False,0,968171.146413
2025-01-23,974947.23647,0.00759464512996,426949.067179,547998.169291,971109.464669,0,0,0,572.478454367,0,50,0.0224371546604,0,0,False,0,975519.714924
2025-01-24,978389.2643,0.0035304760106,426949.067179,551440.197121,974176.733581,0,0,0,572.478454367,0,50,0.0226398978587,0,0,False,0,978961.742754
2025-01-27,984441.27953,0.00618569259749,426949.067179,557492.212351,978966.495423,0,0,0,572.478454367,0,50,0.0232705687527,0,0,False,0,985013.757984
2025-02-05,974563.210949,-0.0100341877017,426949.067179,547614.143771,985467.492042,0,0,0,572.478454367,0,50,0.0229408683482,0,0,False,0,975135.689404
2025-02-06,976296.138911,0.00177815860713,426949.067179,549347.071733,974503.365088,0,0,0,572.478454367,0,50,0.0230765746643,0,0,False,0,976868.617366
