date,nav,return,cash,market_value,opening_nav,buy_notional,sell_notional,cost,cumulative_cost,turnover,holdings_count,max_weight,stale_holdings,blocked_orders,rebalance,written_down_holdings,gross_attribution_nav
2025-01-02,978693.53674,-0.0213064632597,51421.446384,927272.090356,1000000,947630.922693,0,947.630922693,947.630922693,0.947630922693,50,0.0334986736151,0,0,True,0,979641.167663
2025-01-03,955349.739057,-0.0238519994329,51421.446384,903928.292673,980858.299835,0,0,0,947.630922693,0,50,0.0338727448204,0,0,False,0,956297.36998
2025-01-06,958182.830162,0.00296550152224,51421.446384,906761.383778,953955.737992,0,0,0,947.630922693,0,50,0.0344489769345,0,0,False,0,959130.461085
2025-01-07,965153.396454,0.00727477687189,51421.446384,913731.95007,959393.999894,0,0,0,947.630922693,0,50,0.0339686266214,0,0,False,0,966101.027377
2025-01-08,959650.786904,-0.00570127978705,51421.446384,908229.34052,963047.234147,0,0,0,947.630922693,0,50,0.0342332655404,0,0,False,0,960598.417826
2025-01-09,954678.704103,-0.00518113762705,51421.446384,903257.257719,956188.67113,0,0,0,947.630922693,0,50,0.0339433721081,0,0,False,0,955626.335026
2025-01-10,932619.298741,-0.0231066276721,51421.446384,881197.852357,954148.453032,0,0,0,947.630922693,0,50,0.0343388708346,0,0,False,0,933566.929663
2025-01-13,933175.906274,0.000596821804908,51421.446384,881754.45989,925959.306775,0,0,0,947.630922693,0,50,0.034222594346,0,0,False,0,934123.537197
2025-01-14,963262.624734,0.0322412079623,51421.446384,911841.178349,935809.565234,0,0,0,947.630922693,0,50,0.0339425005951,0,0,False,0,964210.255656
2025-01-15,961181.218158,-0.0021607882645,51421.446384,909759.771774,964334.33434,0,0,0,947.630922693,0,50,0.0340160019729,0,0,False,0,962128.849081
2025-01-16,969173.376658,0.00831493411338,51421.446384,917751.930274,964780.832641,0,0,0,947.630922693,0,50,0.0337354935666,0,0,False,0,970121.007581
2025-01-17,971649.446893,0.00255482692234,51421.446384,920228.000509,966032.480892,0,0,0,947.630922693,0,50,0.0343855363346,0,0,False,0,972597.077816
2025-01-20,976411.629665,0.0049011325909,51421.446384,924990.183281,975426.822456,0,0,0,947.630922693,0,50,0.0343551592963,0,0,False,0,977359.260587
2025-01-21,970418.271046,-0.0061381475153,51421.446384,918996.824662,980256.24193,0,0,0,947.630922693,0,50,0.0346824864177,0,0,False,0,971365.901969
2025-01-22,962678.671413,-0.00797552958799,51421.446384,911257.225029,967767.953972,0,0,0,947.630922693,0,50,0.0348220333383,0,0,False,0,963626.302335
2025-01-23,963735.218103,0.00109750711424,51421.446384,912313.771719,969083.221372,0,0,0,947.630922693,0,50,0.0350389394308,0,0,False,0,964682.849026
2025-01-24,970590.284269,0.00711301822038,51421.446384,919168.837885,962071.50065,0,0,0,947.630922693,0,50,0.0350907980459,0,0,False,0,971537.915192
2025-01-27,971748.512029,0.0011933230511,51421.446384,920327.065645,973195.864728,0,0,0,947.630922693,0,50,0.0353019514519,0,0,False,0,972696.142951
2025-02-05,969219.400598,-0.00260263987962,51421.446384,917797.954214,977595.780882,0,0,0,947.630922693,0,50,0.03447174844,0,0,False,0,970167.031521
2025-02-06,982489.713806,0.0136917535899,51421.446384,931068.267422,969152.651873,0,0,0,947.630922693,0,50,0.0344155832179,0,0,False,0,983437.344728
2025-02-07,988558.254791,0.00617669671207,50377.4242391,938180.830551,981639.573544,412062.122683,412048.235013,1030.1344752,1977.7653979,0.839524383395,50,0.0309734572012,0,0,True,0,990536.020188
2025-02-10,998133.294013,0.00968586239205,50377.4242391,947755.869774,991363.751941,0,0,0,1977.7653979,0,50,0.0304650609917,0,0,False,0,1000111.05941
2025-02-11,998352.726856,0.000219843225624,50377.4242391,947975.302617,999488.37346,0,0,0,1977.7653979,0,50,0.0303738757034,0,0,False,0,1000330.49225
2025-02-12,1004040.71152,0.00569736978422,50377.4242391,953663.287277,997655.125297,0,0,0,1977.7653979,0,50,0.0303278207286,0,0,False,0,1006018.47691
2025-02-13,998211.90666,-0.00580534712257,50377.4242391,947834.482421,1006687.02893,0,0,0,1977.7653979,0,50,0.0316034271823,0,0,False,0,1000189.67206
2025-02-14,1004322.59129,0.00612163067368,50377.4242391,953945.167048,997595.639037,0,0,0,1977.7653979,0,50,0.0329229058714,0,0,False,0,1006300.35668
2025-02-17,1008308.30813,0.00396856236615,50377.4242391,957930.883887,1006535.24617,0,0,0,1977.7653979,0,50,0.0314961130086,0,0,False,0,1010286.07352
2025-02-18,989793.6,-0.0183621497287,50377.4242391,939416.175761,1007579.72779,0,0,0,1977.7653979,0,50,0.0321704873284,0,0,False,0,991771.365398
2025-02-19,999765.29847,0.0100745230823,50377.4242391,949387.874231,990135.472194,0,0,0,1977.7653979,0,50,0.0317652477725,0,0,False,0,1001743.06387
2025-02-20,1001711.07177,0.00194623008805,50377.4242391,951333.647535,998985.279875,0,0,0,1977.7653979,0,50,0.031535133451,0,0,False,0,1003688.83717
2025-02-21,1012920.35083,0.0111901319383,50377.4242391,962542.926593,1005081.93306,0,0,0,1977.7653979,0,50,0.0314776156521,0,0,False,0,1014898.11623
2025-02-24,1019387.72478,0.00638487906779,50377.4242391,969010.300538,1016502.76997,0,0,0,1977.7653979,0,50,0.0316088931538,0,0,False,0,1021365.49018
2025-02-25,1011117.16195,-0.00811326507367,50377.4242391,960739.737714,1012043.42858,0,0,0,1977.7653979,0,50,0.0314086177302,0,0,False,0,1013094.92735
2025-02-26,1024026.08449,0.0127669898451,50377.4242391,973648.660253,1013124.89109,0,0,0,1977.7653979,0,50,0.0313421631454,0,0,False,0,1026003.84989
2025-02-27,1024017.4891,-8.39372392014e-06,50377.4242391,973640.064861,1024826.61974,0,0,0,1977.7653979,0,50,0.0319602138643,0,0,False,0,1025995.2545
2025-02-28,1005570.11516,-0.0180147059382,50377.4242391,955192.690919,1023888.62444,0,0,0,1977.7653979,0,50,0.0323787644134,0,0,False,0,1007547.88056
2025-03-03,1007398.74763,0.00181850320126,50377.4242391,957021.323392,1008711.0626,0,0,0,1977.7653979,0,50,0.0329898347681,0,0,False,0,1009376.51303
2025-03-04,1016396.66391,0.0089318319036,50377.4242391,966019.239666,1003233.34873,0,0,0,1977.7653979,0,50,0.0321168585704,0,0,False,0,1018374.4293
2025-03-05,1021365.51051,0.00488868842459,50377.4242391,970988.086272,1016050.86194,0,0,0,1977.7653979,0,50,0.0317541491823,0,0,False,0,1023343.27591
2025-03-06,1039752.43735,0.0180022985426,50377.4242391,989375.013113,1027438.63386,0,0,0,1977.7653979,0,50,0.0313142981831,0,0,False,0,1041730.20275
2025-03-07,1038966.35695,-0.000756026506997,61020.3791307,977945.977818,1039165.3724,436738.394186,448490.823707,1109.47462975,3087.24002764,0.851865585022,50,0.0403012888537,0,0,True,0,1042053.59698
2025-03-10,1044078.60367,0.00492051228417,61020.3791307,983058.22454,1040955.71079,0,0,0,3087.24002764,0,50,0.0401474535408,0,0,False,0,1047165.8437
2025-03-11,1047338.54936,0.0031223182613,61020.3791307,986318.170231,1037909.2516,0,0,0,3087.24002764,0,50,0.0401959358339,0,0,False,0,1050425.78939
2025-03-12,1049418.37326,0.00198581814646,61020.3791307,988397.994128,1050223.97117,0,0,0,3087.24002764,0,50,0.0409215032892,0,0,False,0,1052505.61329
2025-03-13,1043211.04563,-0.00591501710775,61020.3791307,982190.666497,1049249.46011,0,0,0,3087.24002764,0,50,0.0410181519127,0,0,False,0,1046298.28566
2025-03-14,1058665.18637,0.0148140118065,61020.3791307,997644.807243,1043162.20659,0,0,0,3087.24002764,0,50,0.0407570108005,0,0,False,0,1061752.4264
2025-03-17,1062187.97677,0.00332757744842,61020.3791307,1001167.59764,1063614.78519,0,0,0,3087.24002764,0,50,0.0410064239402,0,0,False,0,1065275.2168
2025-03-18,1065139.0407,0.00277828782421,61020.3791307,1004118.66157,1064087.81058,0,0,0,3087.24002764,0,50,0.0412283918724,0,0,False,0,1068226.28072
2025-03-19,1061979.39216,-0.00296641885729,61020.3791307,1000959.01303,1064753.78049,0,0,0,3087.24002764,0,50,0.0412548911785,0,0,False,0,1065066.63219
2025-03-20,1066222.12478,0.00399511765839,61020.3791307,1005201.74565,1063419.11343,0,0,0,3087.24002764,0,50,0.0417612069756,0,0,False,0,1069309.36481
2025-03-21,1060422.27414,-0.00543962698668,61020.3791307,999401.895008,1064575.01852,0,0,0,3087.24002764,0,50,0.0419896148175,0,0,False,0,1063509.51417
2025-03-24,1051564.23146,-0.00835331630838,61020.3791307,990543.852332,1061756.79435,0,0,0,3087.24002764,0,50,0.0417120568582,0,0,False,0,1054651.47149
2025-03-25,1054536.02438,0.00282606884501,61020.3791307,993515.645245,1049725.11033,0,0,0,3087.24002764,0,50,0.0417881959614,0,0,False,0,1057623.2644
2025-03-26,1059861.65434,0.0050502115101,61020.3791307,998841.275213,1051585.89407,0,0,0,3087.24002764,0,50,0.041819110665,0,0,False,0,1062948.89437
2025-03-27,1058061.30118,-0.00169866808653,61020.3791307,997040.922045,1058339.95037,0,0,0,3087.24002764,0,50,0.0414076615492,0,0,False,0,1061148.5412
2025-03-28,1051512.29616,-0.0061896272052,61020.3791307,990491.91703,1057051.81219,0,0,0,3087.24002764,0,50,0.0413256270297,0,0,False,0,1054599.53619
2025-03-31,1034951.06934,-0.0157499126581,61020.3791307,973930.690207,1045647.02919,0,0,0,3087.24002764,0,50,0.0416415490128,0,0,False,0,1038038.30937
2025-04-01,1049791.21765,0.0143389854406,61020.3791307,988770.838522,1036246.69673,0,0,0,3087.24002764,0,50,0.0418311460698,0,0,False,0,1052878.45768
2025-04-02,1051367.48304,0.00150150369345,61020.3791307,990347.103913,1049260.26056,0,0,0,3087.24002764,0,50,0.0419141344446,0,0,False,0,1054454.72307
2025-04-03,1055648.7482,0.00407209203558,61020.3791307,994628.369067,1046966.16427,0,0,0,3087.24002764,0,50,0.0422278581457,0,0,False,0,1058735.98823
2025-04-07,968018.527359,-0.0830107751166,51925.9163008,916092.611058,1015228.82387,500984.453613,493130.671243,1240.68046048,4327.92048812,0.979203014614,50,0.0364322577007,0,0,True,0,972346.447847
2025-04-08,973341.195774,0.00549851915495,51925.9163008,921415.279473,963203.002802,0,0,0,4327.92048812,0,50,0.0365811667114,0,0,False,0,977669.116262
2025-04-09,987214.249314,0.0142530220647,51925.9163008,935288.333013,965000.216581,0,0,0,4327.92048812,0,50,0.0356446464488,0,0,False,0,991542.169802
2025-04-10,1003261.39242,0.0162549751656,51925.9163008,951335.476119,998207.720443,0,0,0,4327.92048812,0,50,0.0355941335285,0,0,False,0,1007589.31291
2025-04-11,1000421.73806,-0.00283042324102,51925.9163008,948495.821757,996811.101005,0,0,0,4327.92048812,0,50,0.0357472756871,0,0,False,0,1004749.65855
2025-04-14,1013939.05044,0.0135116140211,51925.9163008,962013.13414,1006576.92817,0,0,0,4327.92048812,0,50,0.0355020790884,0,0,False,0,1018266.97093
2025-04-15,1012567.41445,-0.00135277953084,51925.9163008,960641.498147,1013187.49719,0,0,0,4327.92048812,0,50,0.0354729436135,0,0,False,0,1016895.33494
2025-04-16,1002570.57551,-0.00987276382466,51925.9163008,950644.659207,1010176.63956,0,0,0,4327.92048812,0,50,0.035618659512,0,0,False,0,1006898.496
2025-04-17,1006730.77761,0.00414953540969,51925.9163008,954804.861311,996346.671805,0,0,0,4327.92048812,0,50,0.0355491441442,0,0,False,0,1011058.6981
2025-04-18,1006650.14763,-8.00909059057e-05,51925.9163008,954724.231331,1006019.17795,0,0,0,4327.92048812,0,50,0.0357591407941,0,0,False,0,1010978.06812
2025-04-21,1010583.5199,0.00390738756763,51925.9163008,958657.603603,1004072.23692,0,0,0,4327.92048812,0,50,0.0357231313044,0,0,False,0,1014911.44039
2025-04-22,1017333.84549,0.00667963157125,51925.9163008,965407.929188,1010003.28993,0,0,0,4327.92048812,0,50,0.0358704232119,0,0,False,0,1021661.76598
2025-04-23,1015576.9307,-0.00172697959571,51925.9163008,963651.014395,1019016.86852,0,0,0,4327.92048812,0,50,0.0361634723685,0,0,False,0,1019904.85118
2025-04-24,1014150.76826,-0.00140428794041,51925.9163008,962224.851958,1017807.44682,0,0,0,4327.92048812,0,50,0.0358544976285,0,0,False,0,1018478.68875
2025-04-25,1015966.64049,0.00179053478788,51925.9163008,964040.724189,1014080.37207,0,0,0,4327.92048812,0,50,0.0359443509109,0,0,False,0,1020294.56098
2025-04-28,1003348.79806,-0.0124195440386,51925.9163008,951422.881756,1015223.07289,0,0,0,4327.92048812,0,50,0.0354871173601,0,0,False,0,1007676.71854
2025-04-29,1016697.74814,0.0133043963508,51925.9163008,964771.831843,1003682.25172,0,0,0,4327.92048812,0,50,0.0348673551118,0,0,False,0,1021025.66863
2025-04-30,1018284.61558,0.00156080549851,51925.9163008,966358.699279,1015473.34988,0,0,0,4327.92048812,0,50,0.0346594319131,0,0,False,0,1022612.53607
2025-05-06,1037126.857,0.0185039046355,51925.9163008,985200.940697,1023743.1668,0,0,0,4327.92048812,0,50,0.03443187275,0,0,False,0,1041454.77749
